id_ori,hkl,rho_rad,phi_rad,strain_exp
20,"[1.0, 1.0, 0.0]",0.29150571606034464,-0.9204134239035027,2536.442262578763
20,"[1.0, 1.0, 0.0]",0.8280038281656139,3.0190169546628165,2775.4276834149246
20,"[1.0, 1.0, 0.0]",1.559552389008358,0.6878663907408017,3980.656638951008
21,"[1.0, 1.0, 0.0]",0.7356072367411612,1.416618518370145,2274.8907778858656
21,"[1.0, 1.0, 0.0]",1.3180949657138332,-0.44350406482934995,3723.6158084241893
21,"[1.0, 1.0, 0.0]",0.7356072367411612,1.416618518370145,2274.8907778858656
21,"[1.0, 1.0, 0.0]",1.3180949657138332,-0.44350406482934995,3723.6158084241893
21,"[1.0, 1.0, 0.0]",0.8147757916961803,3.005112099753535,2774.780858939528
21,"[1.0, 1.0, 0.0]",1.5153760883452223,0.600377139319454,3738.9464058848966
21,"[1.0, 1.0, 0.0]",1.3749175698171638,-1.5190736428810963,3134.5146648343834
21,"[1.0, 1.0, 0.0]",0.3595593171202412,-1.118544932948507,2321.86854713287
21,"[1.0, 1.0, 0.0]",1.3749175698171638,-1.5190736428810963,3134.5146648343834
21,"[1.0, 1.0, 0.0]",0.3595593171202412,-1.118544932948507,2321.86854713287
21,"[1.0, 1.0, 0.0]",0.8147757916961803,3.005112099753535,2774.780858939528
21,"[1.0, 1.0, 0.0]",1.5153760883452223,0.600377139319454,3738.9464058848966
22,"[1.0, 1.0, 0.0]",0.8138431174995596,0.05094017832696252,2759.621320968602
22,"[1.0, 1.0, 0.0]",1.391539313039346,1.793759630982837,3043.826997284737
22,"[1.0, 1.0, 0.0]",0.8138431174995596,0.05094017832696252,2759.621320968602
22,"[1.0, 1.0, 0.0]",1.391539313039346,1.793759630982837,3043.826997284737
22,"[1.0, 1.0, 0.0]",0.37414355504253394,2.1732322530191106,2719.7351297284076
22,"[1.0, 1.0, 0.0]",1.324193323751935,2.8657456448650747,3125.843416600196
22,"[1.0, 1.0, 0.0]",1.5049361211274177,-2.3703757498422133,4135.565246658336
22,"[1.0, 1.0, 0.0]",0.718912399998835,-1.5548818935825786,2326.4920330815253
22,"[1.0, 1.0, 0.0]",1.5049361211274177,-2.3703757498422133,4135.565246658336
22,"[1.0, 1.0, 0.0]",0.718912399998835,-1.5548818935825786,2326.4920330815253
22,"[1.0, 1.0, 0.0]",0.37414355504253394,2.1732322530191106,2719.7351297284076
22,"[1.0, 1.0, 0.0]",1.324193323751935,2.8657456448650747,3125.843416600196
23,"[1.0, 1.0, 0.0]",1.3543964052490518,-2.655494381548029,3611.2330984388796
23,"[1.0, 1.0, 0.0]",0.8015533768469266,1.8424022127188273,2305.5678560675447
23,"[1.0, 1.0, 0.0]",1.3543964052490518,-2.655494381548029,3611.2330984388796
23,"[1.0, 1.0, 0.0]",0.8015533768469266,1.8424022127188273,2305.5678560675447
23,"[1.0, 1.0, 0.0]",0.7594249686317636,0.2625785729596409,2842.0699167512917
23,"[1.0, 1.0, 0.0]",0.34832147611285236,-2.1919356346376278,2478.4275065090005
23,"[1.0, 1.0, 0.0]",1.3239414346986775,-1.5768746955977415,3114.3985068294423
23,"[1.0, 1.0, 0.0]",1.5411514874839587,-0.5393867952550687,3932.1577081048417
23,"[1.0, 1.0, 0.0]",1.3239414346986775,-1.5768746955977415,3114.3985068294423
23,"[1.0, 1.0, 0.0]",1.5411514874839587,-0.5393867952550687,3932.1577081048417
23,"[1.0, 1.0, 0.0]",0.7594249686317636,0.2625785729596409,2842.0699167512917
23,"[1.0, 1.0, 0.0]",0.34832147611285236,-2.1919356346376278,2478.4275065090005
24,"[1.0, 1.0, 0.0]",0.7898970716478058,0.2926384021334376,2872.955666498359
24,"[1.0, 1.0, 0.0]",1.490402751363848,1.9433653484325204,3366.7676191661503
24,"[1.0, 1.0, 0.0]",0.7898970716478058,0.2926384021334376,2872.955666498359
24,"[1.0, 1.0, 0.0]",1.490402751363848,1.9433653484325204,3366.7676191661503
24,"[1.0, 1.0, 0.0]",0.470952346299379,2.2694590196011486,2780.83142027608
24,"[1.0, 1.0, 0.0]",1.382466869750023,2.9959883235505345,2921.6243535139592
24,"[1.0, 1.0, 0.0]",1.4636804589124413,-2.2301437897604464,4104.6391538787375
24,"[1.0, 1.0, 0.0]",0.6252282072636012,-1.4491984078495355,2344.475999610163
24,"[1.0, 1.0, 0.0]",1.4636804589124413,-2.2301437897604464,4104.6391538787375
24,"[1.0, 1.0, 0.0]",0.6252282072636012,-1.4491984078495355,2344.475999610163
24,"[1.0, 1.0, 0.0]",0.470952346299379,2.2694590196011486,2780.83142027608
24,"[1.0, 1.0, 0.0]",1.382466869750023,2.9959883235505345,2921.6243535139592
25,"[1.0, 1.0, 0.0]",0.8954911230147728,1.5865148665878426,2195.4608762505945
25,"[1.0, 1.0, 0.0]",1.2565141467596312,-0.24766139563666162,3053.0880751380937
25,"[1.0, 1.0, 0.0]",0.8954911230147728,1.5865148665878426,2195.4608762505945
25,"[1.0, 1.0, 0.0]",1.2565141467596312,-0.24766139563666162,3053.0880751380937
25,"[1.0, 1.0, 0.0]",0.8436026407787163,3.0120087732567504,2757.9435504296684
